mileage,Age,stroke_values,Light Type,price
15500,5,4 stroke,Double Light,1190000
62282,16,4 stroke,Single Light,500000
24000,10,4 stroke,Double Light,870000
76908,11,4 stroke,Double Light,850000
120000,17,2 stroke,Single Light,520000
65367,12,4 stroke,Double Light,760000
30000,20,2 stroke,Single Light,650000
25000,8,4 stroke,Double Light,1100000
56000,15,4 stroke,Single Light,490000
44331,13,4 stroke,Double Light,710000
52000,18,2 stroke,Single Light,500000
25000,12,4 stroke,Double Light,770000
40000,9,4 stroke,Double Light,980000
15355,8,4 stroke,Double Light,950000
50000,10,4 stroke,Double Light,850000
98308,9,4 stroke,Double Light,1050000
52698,21,2 stroke,Single Light,450000
75000,13,4 stroke,Double Light,710000
45000,6,4 stroke,Double Light,1200000
55000,14,4 stroke,Double Light,585000
98566,27,2 stroke,Single Light,370000
50000,15,4 stroke,Single Light,450000
56000,11,4 stroke,Double Light,790000
32152,10,4 stroke,Double Light,910000
75681,18,2 stroke,Single Light,660000
128000,23,2 stroke,Single Light,295000
100000,17,2 stroke,Single Light,670000
32141,7,4 stroke,Double Light,1170000
65000,13,4 stroke,Double Light,680000
65000,21,2 stroke,Single Light,380000
25000,4,4 stroke,Double Light,1285000
63270,19,2 stroke,Single Light,530000
57171,15,4 stroke,Single Light,575000
40000,11,4 stroke,Double Light,950000
3000,3,4 stroke,Double Light,1630000
40000,11,4 stroke,Double Light,970000
154000,23,2 stroke,Single Light,370000
80000,20,2 stroke,Single Light,420000
65654,19,2 stroke,Single Light,480000
25000,6,4 stroke,Double Light,1150000
50000,14,4 stroke,Double Light,555000
20000,24,2 stroke,Single Light,410000
32000,13,4 stroke,Double Light,830000
50000,19,2 stroke,Single Light,490000
20000,13,4 stroke,Double Light,750000
25000,14,4 stroke,Double Light,700000
86437,19,2 stroke,Single Light,550000
45000,19,2 stroke,Single Light,380000
65000,10,4 stroke,Double Light,1000000
45000,11,4 stroke,Double Light,765000
53254,17,2 stroke,Single Light,640000
42569,10,4 stroke,Double Light,920000
32125,10,4 stroke,Double Light,1060000
60000,8,4 stroke,Double Light,965000
49000,8,4 stroke,Double Light,820000
40000,11,4 stroke,Double Light,750000
43311,11,4 stroke,Double Light,700000
40000,11,4 stroke,Double Light,860000
80000,18,2 stroke,Single Light,560000
51223,34,2 stroke,Single Light,270000
80000,18,2 stroke,Single Light,580000
100000,19,2 stroke,Single Light,520000
76303,11,4 stroke,Double Light,775000
17000,20,2 stroke,Single Light,600000
56000,8,4 stroke,Double Light,880000
89000,21,2 stroke,Single Light,450000
50000,10,4 stroke,Double Light,850000
21548,7,4 stroke,Double Light,970000
10000,25,2 stroke,Single Light,295000
45000,7,4 stroke,Double Light,1150000
50000,21,2 stroke,Single Light,475000
51000,8,4 stroke,Double Light,1025000
67688,12,4 stroke,Double Light,760000
45000,9,4 stroke,Double Light,948000
35000,28,2 stroke,Single Light,380000
59800,9,4 stroke,Double Light,860000
44334,8,4 stroke,Double Light,1025000
65000,14,4 stroke,Double Light,575000
25000,15,4 stroke,Single Light,650000
70000,8,4 stroke,Double Light,1100000
45000,5,4 stroke,Double Light,1250000
2000,20,2 stroke,Single Light,545000
32154,16,4 stroke,Single Light,650000
50000,13,4 stroke,Double Light,550000
50000,11,4 stroke,Double Light,760000
32114,12,4 stroke,Double Light,795000
39000,6,4 stroke,Double Light,1045000
55458,14,4 stroke,Double Light,625000
50000,19,2 stroke,Single Light,470000
32152,6,4 stroke,Double Light,1175000
12345,23,2 stroke,Single Light,485000
21000,8,4 stroke,Double Light,1060000
35000,7,4 stroke,Double Light,1100000
35000,17,4 stroke,Single Light,650000
100000,21,2 stroke,Single Light,400000
46000,8,4 stroke,Double Light,1060000
99000,28,2 stroke,Single Light,328000
73520,11,4 stroke,Double Light,870000
80000,27,2 stroke,Single Light,390000
40000,13,4 stroke,Double Light,700000
45000,8,4 stroke,Double Light,845000
53342,28,2 stroke,Single Light,280000
95000,11,4 stroke,Double Light,820000
38000,11,4 stroke,Double Light,840000
120000,13,4 stroke,Double Light,700000
56563,11,4 stroke,Double Light,860000
60000,5,4 stroke,Double Light,1165000
50000,13,4 stroke,Double Light,700000
50000,12,4 stroke,Double Light,740000
127890,14,4 stroke,Double Light,630000
50000,15,4 stroke,Single Light,535000
33000,7,4 stroke,Double Light,1350000
50000,13,4 stroke,Double Light,650000
24000,37,2 stroke,Single Light,185000
37000,10,4 stroke,Double Light,1032000
23000,4,4 stroke,Double Light,1325000
50000,14,4 stroke,Double Light,590000
56234,18,4 stroke,Single Light,800000
45000,8,4 stroke,Double Light,930000
44440,12,4 stroke,Double Light,875000
57276,10,4 stroke,Double Light,840000
26544,17,2 stroke,Single Light,600000
38000,9,4 stroke,Double Light,980000
48000,20,2 stroke,Single Light,640000
56688,15,4 stroke,Single Light,620000
60000,8,4 stroke,Double Light,1075000
37600,11,4 stroke,Double Light,850000
45000,8,4 stroke,Double Light,1000000
89000,10,4 stroke,Double Light,890000
36505,16,4 stroke,Single Light,700000
22000,8,4 stroke,Double Light,940000
64000,25,2 stroke,Single Light,280000
45000,19,2 stroke,Single Light,510000
25000,16,4 stroke,Single Light,700000
65000,9,4 stroke,Double Light,870000
32000,13,4 stroke,Double Light,500000
30000,12,4 stroke,Double Light,690000
44431,7,4 stroke,Double Light,1060000
42569,10,4 stroke,Double Light,875000
59000,9,4 stroke,Double Light,920000
30000,16,4 stroke,Single Light,500000
20000,27,2 stroke,Single Light,380000
32000,5,4 stroke,Double Light,1350000
6000,9,4 stroke,Double Light,935000
17000,4,4 stroke,Double Light,1100000
52000,17,4 stroke,Single Light,566000
104000,13,4 stroke,Double Light,760000
53162,24,2 stroke,Single Light,325000
200000,29,2 stroke,Single Light,415000
65000,9,4 stroke,Double Light,840000
25000,17,2 stroke,Single Light,620000
215000,22,2 stroke,Single Light,589000
98651,20,2 stroke,Single Light,500000
80000,17,2 stroke,Single Light,520000
20000,3,4 stroke,Double Light,1300000
16000,7,4 stroke,Double Light,1025000
17756,12,4 stroke,Double Light,750000
32124,18,2 stroke,Single Light,550000
20000,5,4 stroke,Double Light,1380000
65985,11,4 stroke,Double Light,825000
56000,6,4 stroke,Double Light,875000
35000,8,4 stroke,Double Light,1080000
67000,9,4 stroke,Double Light,895000
57685,15,4 stroke,Single Light,630000
25000,14,4 stroke,Double Light,585000
60000,17,4 stroke,Single Light,520000
50000,10,4 stroke,Double Light,950000
35000,7,4 stroke,Double Light,1160000
85562,13,4 stroke,Double Light,750000
43342,12,4 stroke,Double Light,725000
44331,8,4 stroke,Double Light,900000
100000,20,2 stroke,Single Light,560000
12345,10,4 stroke,Double Light,650000
40000,11,4 stroke,Double Light,1000000
44440,22,2 stroke,Single Light,450000
42415,16,4 stroke,Single Light,625000
65000,9,4 stroke,Double Light,895000
50000,14,4 stroke,Double Light,675000
64000,7,4 stroke,Double Light,1100000
62000,23,2 stroke,Single Light,355000
43000,12,4 stroke,Double Light,865000
68000,13,4 stroke,Double Light,735000
38000,8,4 stroke,Double Light,995000
45688,15,4 stroke,Single Light,615000
44449,18,4 stroke,Single Light,535000
20000,20,2 stroke,Single Light,480000
32500,20,2 stroke,Single Light,365000
65000,8,4 stroke,Double Light,1200000
48000,8,4 stroke,Double Light,930000
45000,12,4 stroke,Double Light,700000
42563,17,4 stroke,Single Light,640000
85545,8,4 stroke,Double Light,1050000
45000,6,4 stroke,Double Light,1150000
47897,7,4 stroke,Double Light,1065000
64000,17,4 stroke,Single Light,795000
64130,14,4 stroke,Double Light,650000
60000,19,2 stroke,Single Light,570000
150000,19,2 stroke,Single Light,318000
29000,8,4 stroke,Double Light,1000000
89000,14,4 stroke,Double Light,730000
41000,6,4 stroke,Double Light,1130000
42568,14,4 stroke,Double Light,690000
60000,11,4 stroke,Double Light,860000
65000,9,4 stroke,Double Light,1000000
23640,9,4 stroke,Double Light,875000
44000,10,4 stroke,Double Light,760000
12345,16,4 stroke,Single Light,390000
75000,16,4 stroke,Single Light,595000
66503,8,4 stroke,Double Light,975000
26000,7,4 stroke,Double Light,1280000
85258,28,2 stroke,Single Light,245000
33211,18,2 stroke,Single Light,780000
72000,13,4 stroke,Double Light,775000
25000,33,2 stroke,Single Light,235000
32000,10,4 stroke,Double Light,835000
65000,12,4 stroke,Double Light,840000
70000,7,4 stroke,Double Light,1050000
104000,16,4 stroke,Single Light,545000
55000,11,4 stroke,Double Light,790000
50000,11,4 stroke,Double Light,750000
20000,18,4 stroke,Single Light,475000
50000,15,4 stroke,Single Light,680000
45000,11,4 stroke,Double Light,910000
74340,8,4 stroke,Double Light,990000
35231,6,4 stroke,Double Light,1060000
100000,17,4 stroke,Single Light,493000
40000,8,4 stroke,Double Light,980000
50000,12,4 stroke,Double Light,730000
65122,18,4 stroke,Single Light,560000
20000,4,4 stroke,Double Light,1450000
44431,6,4 stroke,Double Light,1030000
73160,7,4 stroke,Double Light,1050500
20000,9,4 stroke,Double Light,960000
36000,8,4 stroke,Double Light,1080000
42500,20,2 stroke,Single Light,510000
56500,7,4 stroke,Double Light,1400000
136547,19,2 stroke,Single Light,490000
56000,16,4 stroke,Single Light,550000
45000,8,4 stroke,Double Light,1090000
32154,6,4 stroke,Double Light,1025000
50000,12,4 stroke,Double Light,925000
68000,11,4 stroke,Double Light,975000
62826,13,4 stroke,Double Light,750000
70000,11,4 stroke,Double Light,785000
25000,6,4 stroke,Double Light,1200000
50000,18,4 stroke,Single Light,545000
58000,9,4 stroke,Double Light,940000
134000,18,2 stroke,Single Light,475000
35967,12,4 stroke,Double Light,690000
34000,12,4 stroke,Double Light,850000
78000,18,2 stroke,Single Light,550000
60000,7,4 stroke,Double Light,1150000
78900,19,2 stroke,Single Light,460000
74578,19,2 stroke,Single Light,438000
192000,24,2 stroke,Single Light,370000
45000,19,2 stroke,Single Light,585000
65000,19,2 stroke,Single Light,455000
55000,10,4 stroke,Double Light,845000
45000,13,4 stroke,Double Light,650000
43650,13,4 stroke,Double Light,550000
28500,9,4 stroke,Double Light,840000
45000,20,2 stroke,Single Light,488000
44321,33,2 stroke,Single Light,255000
25000,12,4 stroke,Double Light,780000
25000,18,4 stroke,Single Light,575000
65123,12,4 stroke,Double Light,850000
50000,18,4 stroke,Single Light,565000
20000,9,4 stroke,Double Light,925000
43313,9,4 stroke,Double Light,895000
35000,13,4 stroke,Double Light,685000
25039,9,4 stroke,Double Light,1150000
100000,10,4 stroke,Double Light,930000
31524,17,4 stroke,Single Light,575000
35866,20,2 stroke,Single Light,305000
50000,8,4 stroke,Double Light,775000
25000,11,4 stroke,Double Light,900000
80000,17,4 stroke,Single Light,680000
84000,24,2 stroke,Single Light,280000
53353,18,4 stroke,Single Light,535000
45000,13,4 stroke,Double Light,750000
45000,17,2 stroke,Single Light,550000
85000,12,4 stroke,Double Light,740000
32580,20,2 stroke,Single Light,425000
50000,16,4 stroke,Single Light,560000
21548,18,4 stroke,Single Light,395000
65651,10,4 stroke,Double Light,875000
56231,10,4 stroke,Double Light,830000
44440,20,2 stroke,Single Light,580000
60000,9,4 stroke,Double Light,766000
52000,12,4 stroke,Double Light,760000
91910,17,4 stroke,Single Light,640000
112000,18,4 stroke,Single Light,630000
89000,19,2 stroke,Single Light,500000
69000,12,4 stroke,Double Light,745000
53342,11,4 stroke,Double Light,840000
50000,21,2 stroke,Single Light,400000
44333,10,4 stroke,Double Light,890000
45500,9,4 stroke,Double Light,890000
30000,9,4 stroke,Double Light,920000
10000,23,2 stroke,Single Light,430000
44312,13,4 stroke,Double Light,720000
35000,8,4 stroke,Double Light,1050000
44000,9,4 stroke,Double Light,830000
40000,15,4 stroke,Single Light,640000
49000,8,4 stroke,Double Light,960000
40000,16,4 stroke,Single Light,645000
50000,17,4 stroke,Single Light,520000
74000,14,4 stroke,Double Light,565000
32000,24,2 stroke,Single Light,288000
50000,16,4 stroke,Single Light,500000
32158,13,4 stroke,Double Light,665000
45000,20,2 stroke,Single Light,480000
45800,10,4 stroke,Double Light,819000
25000,12,4 stroke,Double Light,850000
75200,13,4 stroke,Double Light,620000
50000,8,4 stroke,Double Light,930000
68000,12,4 stroke,Double Light,720000
44440,12,4 stroke,Double Light,865000
32565,7,4 stroke,Double Light,1050000
65000,21,2 stroke,Single Light,485000
25000,12,4 stroke,Double Light,695000
32151,18,2 stroke,Single Light,700000
32000,8,4 stroke,Double Light,825000
30000,7,4 stroke,Double Light,1095000
100000,20,2 stroke,Single Light,440000
56120,7,4 stroke,Double Light,1450000
22500,6,4 stroke,Double Light,1160000
25000,6,4 stroke,Double Light,1100000
65654,12,4 stroke,Double Light,775000
45666,7,4 stroke,Double Light,950000
10000,23,2 stroke,Single Light,375000
60000,17,4 stroke,Single Light,490000
35000,15,4 stroke,Single Light,560000
43000,10,4 stroke,Double Light,900000
3544,12,4 stroke,Double Light,690000
34560,8,4 stroke,Double Light,775000
45000,12,4 stroke,Double Light,820000
80000,15,4 stroke,Single Light,570000
55000,12,4 stroke,Double Light,730000
52688,12,4 stroke,Double Light,720000
92400,12,4 stroke,Double Light,870000
100000,13,4 stroke,Double Light,765000
55000,11,4 stroke,Double Light,790000
45000,12,4 stroke,Double Light,730000
65000,11,4 stroke,Double Light,750000
44311,9,4 stroke,Double Light,875000
25000,17,2 stroke,Single Light,600000
35000,9,4 stroke,Double Light,1100000
40000,9,4 stroke,Double Light,895000
89000,8,4 stroke,Double Light,775000
53000,13,4 stroke,Double Light,715000
40000,14,4 stroke,Double Light,690000
32000,10,4 stroke,Double Light,950000
56000,16,4 stroke,Single Light,650000
125000,17,4 stroke,Single Light,575000
42569,8,4 stroke,Double Light,1020000
65122,13,4 stroke,Double Light,650000
25000,12,4 stroke,Double Light,825000
45000,9,4 stroke,Double Light,915000
88320,13,4 stroke,Double Light,660000
48900,8,4 stroke,Double Light,990000
50000,11,4 stroke,Double Light,850000
65210,17,4 stroke,Single Light,585000
55555,9,4 stroke,Double Light,890000
75000,18,4 stroke,Single Light,520000
25224,19,2 stroke,Single Light,465000
55000,11,4 stroke,Double Light,850000
52520,15,4 stroke,Single Light,650000
15000,10,4 stroke,Double Light,850000
34535,31,2 stroke,Single Light,225000
50000,21,2 stroke,Single Light,310000
44000,18,2 stroke,Single Light,585000
35000,8,4 stroke,Double Light,1025000
100000,17,4 stroke,Single Light,520000
56231,17,2 stroke,Single Light,470000
85258,12,4 stroke,Double Light,590000
90000,31,2 stroke,Single Light,370000
12345,18,2 stroke,Single Light,310000
68235,11,4 stroke,Double Light,900000
123456,18,2 stroke,Single Light,450000
40000,9,4 stroke,Double Light,970000
32580,8,4 stroke,Double Light,900000
45000,16,4 stroke,Single Light,360000
41890,10,4 stroke,Double Light,1090000
65000,16,4 stroke,Single Light,700000
120000,31,2 stroke,Single Light,345000
52988,16,4 stroke,Single Light,548000
32152,9,4 stroke,Double Light,950000
52368,27,2 stroke,Single Light,390000
88000,17,4 stroke,Single Light,585000
10000,12,4 stroke,Double Light,945000
64200,8,4 stroke,Double Light,975000
20000,6,4 stroke,Double Light,1200000
30000,8,4 stroke,Double Light,900000
12345,12,4 stroke,Double Light,580000
52342,7,4 stroke,Double Light,970000
32154,8,4 stroke,Double Light,1150000
60000,15,4 stroke,Single Light,675000
125000,17,4 stroke,Single Light,650000
60000,17,4 stroke,Single Light,600000
60000,14,4 stroke,Double Light,770000
21588,20,2 stroke,Single Light,345000
65558,8,4 stroke,Double Light,975000
56784,11,4 stroke,Double Light,780000
25000,13,4 stroke,Double Light,575000
52000,18,4 stroke,Single Light,495000
12555,8,4 stroke,Double Light,1050000
50000,19,2 stroke,Single Light,500000
121000,27,2 stroke,Single Light,265000
288000,36,2 stroke,Single Light,380000
32890,13,4 stroke,Double Light,700000
89000,11,4 stroke,Double Light,680000
53352,13,4 stroke,Double Light,780000
25000,18,4 stroke,Single Light,530000
50000,12,4 stroke,Double Light,790000
86473,12,4 stroke,Double Light,760000
32727,8,4 stroke,Double Light,1000000
40000,9,4 stroke,Double Light,1070000
65412,16,4 stroke,Single Light,580000
12000,15,4 stroke,Single Light,590000
12345,14,4 stroke,Double Light,425000
45000,18,4 stroke,Single Light,650000
44433,6,4 stroke,Double Light,1200000
55550,16,4 stroke,Single Light,680000
21848,12,4 stroke,Double Light,840000
80000,9,4 stroke,Double Light,1075000
25680,7,4 stroke,Double Light,1350000
42743,30,2 stroke,Single Light,185000
50000,15,4 stroke,Single Light,550000
32152,9,4 stroke,Double Light,845000
53726,14,4 stroke,Double Light,385000
75000,13,4 stroke,Double Light,830000
40000,12,4 stroke,Double Light,800000
89000,12,4 stroke,Double Light,1000000
20000,18,2 stroke,Single Light,540000
100000,8,4 stroke,Double Light,890000
55555,19,2 stroke,Single Light,410000
36000,7,4 stroke,Double Light,1200000
65651,11,4 stroke,Double Light,870000
34421,10,4 stroke,Double Light,895000
21525,16,4 stroke,Single Light,465000
89000,10,4 stroke,Double Light,890000
39385,5,4 stroke,Double Light,1265000
32154,18,4 stroke,Single Light,600000
75000,9,4 stroke,Double Light,950000
65000,15,4 stroke,Single Light,690000
89564,16,4 stroke,Single Light,565000
65000,19,2 stroke,Single Light,550000
32152,12,4 stroke,Double Light,600000
45000,9,4 stroke,Double Light,950000
32154,13,4 stroke,Double Light,725000
97562,14,4 stroke,Double Light,590000
45236,17,4 stroke,Single Light,640000
44431,34,2 stroke,Single Light,350000
52150,9,4 stroke,Double Light,895000
34733,17,4 stroke,Single Light,560000
40000,10,4 stroke,Double Light,870000
45000,16,4 stroke,Single Light,550000
35000,19,2 stroke,Single Light,685000
25000,9,4 stroke,Double Light,1075000
50000,8,4 stroke,Double Light,1050000
56345,9,4 stroke,Double Light,1050000
70000,13,4 stroke,Double Light,850000
50000,8,4 stroke,Double Light,1050000
34000,4,4 stroke,Double Light,1400000
35000,13,4 stroke,Double Light,640000
45000,11,4 stroke,Double Light,790000
80000,18,2 stroke,Single Light,550000
100000,10,4 stroke,Double Light,1000000
49067,9,4 stroke,Double Light,920000
78900,22,2 stroke,Single Light,218000
25000,12,4 stroke,Double Light,800000
40000,5,4 stroke,Double Light,1150000
50000,11,4 stroke,Double Light,790000
32154,19,2 stroke,Single Light,700000
52698,21,2 stroke,Single Light,460000
57234,24,2 stroke,Single Light,248000
50000,5,4 stroke,Double Light,1130000
50000,27,2 stroke,Single Light,365000
49000,8,4 stroke,Double Light,1257000
60000,13,4 stroke,Double Light,735000
40000,8,4 stroke,Double Light,990000
64120,17,4 stroke,Single Light,565000
88000,10,4 stroke,Double Light,795000
80000,13,4 stroke,Double Light,600000
15000,12,4 stroke,Double Light,840000
43000,8,4 stroke,Double Light,1000000
32132,23,2 stroke,Single Light,250000
31224,9,4 stroke,Double Light,1000000
45000,9,4 stroke,Double Light,855000
15000,11,4 stroke,Double Light,875000
30000,24,2 stroke,Single Light,530000
60000,12,4 stroke,Double Light,750000
61881,17,2 stroke,Single Light,550000
65000,15,4 stroke,Single Light,680000
50000,10,4 stroke,Double Light,700000
74300,24,2 stroke,Single Light,250000
48000,19,2 stroke,Single Light,400000
84500,19,2 stroke,Single Light,360000
54353,25,2 stroke,Single Light,270000
78000,23,2 stroke,Single Light,445000
63824,20,2 stroke,Single Light,465000
25000,13,4 stroke,Double Light,710000
75000,18,4 stroke,Single Light,615000
50000,9,4 stroke,Double Light,920000
62767,19,2 stroke,Single Light,550000
40000,8,4 stroke,Double Light,990000
65000,14,4 stroke,Double Light,665000
30000,7,4 stroke,Double Light,1040000
25000,10,4 stroke,Double Light,850000
50000,17,2 stroke,Single Light,520000
35000,8,4 stroke,Double Light,980000
55500,14,4 stroke,Double Light,880000
23225,19,2 stroke,Single Light,485000
80000,25,2 stroke,Single Light,375000
25000,12,4 stroke,Double Light,785000
38000,20,2 stroke,Single Light,550000
56000,11,4 stroke,Double Light,865000
85000,19,2 stroke,Single Light,525000
84562,23,2 stroke,Single Light,410000
65000,9,4 stroke,Double Light,840000
65243,11,4 stroke,Double Light,755000
78000,17,4 stroke,Single Light,675000
100000,16,4 stroke,Single Light,540000
19000,4,4 stroke,Double Light,1650000
100000,33,2 stroke,Single Light,270000
44431,11,4 stroke,Double Light,885000
50000,12,4 stroke,Double Light,800000
65000,10,4 stroke,Double Light,950000
20000,18,4 stroke,Single Light,620000
65800,11,4 stroke,Double Light,880000
45000,17,2 stroke,Single Light,660000
76780,9,4 stroke,Double Light,1030000
50000,12,4 stroke,Double Light,800000
65000,9,4 stroke,Double Light,800000
24313,31,2 stroke,Single Light,278000
32152,22,2 stroke,Single Light,490000
76235,8,4 stroke,Double Light,1050000
35000,26,2 stroke,Single Light,560000
21588,11,4 stroke,Double Light,910000
48000,11,4 stroke,Double Light,795000
65210,17,4 stroke,Single Light,560000
55000,12,4 stroke,Double Light,695000
50000,9,4 stroke,Double Light,950000
30000,17,4 stroke,Single Light,480000
12345,13,4 stroke,Double Light,460000
12345,12,4 stroke,Double Light,700000
44341,9,4 stroke,Double Light,820000
54443,11,4 stroke,Double Light,850000
74461,17,2 stroke,Single Light,620000
30000,8,4 stroke,Double Light,1050000
50000,8,4 stroke,Double Light,850000
44312,20,2 stroke,Single Light,440000
22000,5,4 stroke,Double Light,1350000
65215,16,4 stroke,Single Light,650000
60000,22,2 stroke,Single Light,485000
42566,11,4 stroke,Double Light,765000
25000,18,2 stroke,Single Light,550000
44331,12,4 stroke,Double Light,730000
26000,7,4 stroke,Double Light,950000
34200,7,4 stroke,Double Light,995000
89000,12,4 stroke,Double Light,900000
32154,6,4 stroke,Double Light,1200000
32000,19,2 stroke,Single Light,450000
164000,19,2 stroke,Single Light,575000
53353,16,4 stroke,Single Light,695000
16130,6,4 stroke,Double Light,1220000
36000,11,4 stroke,Double Light,900000
55000,27,2 stroke,Single Light,325000
70000,9,4 stroke,Double Light,930000
86500,19,2 stroke,Single Light,540000
100000,23,2 stroke,Single Light,300000
158000,22,2 stroke,Single Light,550000
49000,8,4 stroke,Double Light,1000000
37000,5,4 stroke,Double Light,1145000
32154,9,4 stroke,Double Light,890000
12588,14,4 stroke,Double Light,595000
150000,22,2 stroke,Single Light,420000
64000,19,2 stroke,Single Light,600000
54423,18,2 stroke,Single Light,565000
78400,8,4 stroke,Double Light,950000
40000,10,4 stroke,Double Light,875000
47388,31,2 stroke,Single Light,350000
24167,16,4 stroke,Single Light,558000
29600,6,4 stroke,Double Light,1270000
67451,9,4 stroke,Double Light,970000
38000,9,4 stroke,Double Light,940000
11233,5,4 stroke,Double Light,1300000
85000,17,2 stroke,Single Light,490000
46000,12,4 stroke,Double Light,745000
45000,9,4 stroke,Double Light,940000
86523,17,2 stroke,Single Light,575000
30000,5,4 stroke,Double Light,1280000
55353,11,4 stroke,Double Light,840000
33000,12,4 stroke,Double Light,720000
85258,16,4 stroke,Single Light,550000
32155,15,4 stroke,Single Light,525000
56000,5,4 stroke,Double Light,1500000
23210,3,4 stroke,Double Light,1574000
55000,15,4 stroke,Single Light,420000
32152,23,2 stroke,Single Light,248000
65000,25,2 stroke,Single Light,260000
32000,9,4 stroke,Double Light,1050000
62828,17,4 stroke,Single Light,750000
44313,34,2 stroke,Single Light,295000
56800,16,4 stroke,Single Light,565000
60000,9,4 stroke,Double Light,945000
34000,8,4 stroke,Double Light,1100000
30000,8,4 stroke,Double Light,985000
98652,11,4 stroke,Double Light,670000
65000,12,4 stroke,Double Light,810000
60000,11,4 stroke,Double Light,740000
25000,5,4 stroke,Double Light,1350000
65000,13,4 stroke,Double Light,750000
100000,12,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,1000000
85371,28,2 stroke,Single Light,335000
65000,10,4 stroke,Double Light,825000
15000,16,4 stroke,Single Light,650000
26171,26,2 stroke,Single Light,460000
55511,28,2 stroke,Single Light,280000
25000,8,4 stroke,Double Light,890000
60000,10,4 stroke,Double Light,925000
23211,3,4 stroke,Double Light,1595000
12345,8,4 stroke,Double Light,760000
100000,33,2 stroke,Single Light,295000
84512,9,4 stroke,Double Light,950000
48000,8,4 stroke,Double Light,1150000
60000,18,2 stroke,Single Light,550000
60000,29,2 stroke,Single Light,345000
85258,17,4 stroke,Single Light,465000
60000,7,4 stroke,Double Light,980000
43321,18,2 stroke,Single Light,580000
60000,8,4 stroke,Double Light,1075000
45000,12,4 stroke,Double Light,720000
68000,13,4 stroke,Double Light,715000
42000,16,4 stroke,Single Light,600000
62467,10,4 stroke,Double Light,730000
100000,27,2 stroke,Single Light,350000
85000,13,4 stroke,Double Light,830000
63854,20,2 stroke,Single Light,395000
42568,8,4 stroke,Double Light,910000
41000,8,4 stroke,Double Light,1030000
65000,10,4 stroke,Double Light,900000
79000,8,4 stroke,Double Light,1060000
12345,10,4 stroke,Double Light,950000
90000,10,4 stroke,Double Light,900000
50000,15,4 stroke,Single Light,800000
20000,10,4 stroke,Double Light,880000
20000,6,4 stroke,Double Light,1100000
32325,19,2 stroke,Single Light,525000
45334,9,4 stroke,Double Light,950000
45000,15,4 stroke,Single Light,570000
44324,8,4 stroke,Double Light,960000
50000,10,4 stroke,Double Light,795000
65412,8,4 stroke,Double Light,860000
150000,21,2 stroke,Single Light,390000
34552,19,2 stroke,Single Light,400000
65000,12,4 stroke,Double Light,850000
12345,12,4 stroke,Double Light,570000
21588,8,4 stroke,Double Light,990000
100000,28,2 stroke,Single Light,280000
45000,17,4 stroke,Single Light,560000
85090,8,4 stroke,Double Light,975000
50000,12,4 stroke,Double Light,725000
52666,12,4 stroke,Double Light,725000
113522,26,2 stroke,Single Light,328000
24000,8,4 stroke,Double Light,1100000
50000,12,4 stroke,Double Light,550000
49000,10,4 stroke,Double Light,810000
13850,13,4 stroke,Double Light,680000
74512,17,2 stroke,Single Light,590000
25000,8,4 stroke,Double Light,1030000
32152,27,2 stroke,Single Light,345000
75000,32,2 stroke,Single Light,240000
49000,8,4 stroke,Double Light,950000
79450,8,4 stroke,Double Light,890000
70000,10,4 stroke,Double Light,850000
48000,19,2 stroke,Single Light,585000
32152,11,4 stroke,Double Light,760000
60000,9,4 stroke,Double Light,930000
65000,16,4 stroke,Single Light,665000
80000,14,4 stroke,Double Light,730000
58300,7,4 stroke,Double Light,1200000
74539,27,2 stroke,Single Light,325000
30000,16,4 stroke,Single Light,500000
48000,9,4 stroke,Double Light,790000
43000,7,4 stroke,Double Light,1160000
32154,19,2 stroke,Single Light,550000
39000,8,4 stroke,Double Light,1050000
46600,11,4 stroke,Double Light,900000
32154,11,4 stroke,Double Light,720000
84000,8,4 stroke,Double Light,900000
54000,15,4 stroke,Single Light,610000
48000,11,4 stroke,Double Light,875000
45000,21,2 stroke,Single Light,490000
63524,11,4 stroke,Double Light,700000
84000,13,4 stroke,Double Light,640000
78900,15,4 stroke,Single Light,725000
92000,13,4 stroke,Double Light,645000
63662,20,2 stroke,Single Light,400000
45774,27,2 stroke,Single Light,275000
40000,19,2 stroke,Single Light,435000
25000,8,4 stroke,Double Light,975000
56000,10,4 stroke,Double Light,945000
78000,13,4 stroke,Double Light,840000
45000,8,4 stroke,Double Light,855000
37000,9,4 stroke,Double Light,880000
52668,15,4 stroke,Single Light,560000
5555,20,2 stroke,Single Light,575000
100000,16,4 stroke,Single Light,523000
35000,11,4 stroke,Double Light,810000
42568,11,4 stroke,Double Light,735000
87000,15,4 stroke,Single Light,625000
77000,11,4 stroke,Double Light,1000000
52211,8,4 stroke,Double Light,1060000
20000,11,4 stroke,Double Light,790000
145235,31,2 stroke,Single Light,395000
120000,17,4 stroke,Single Light,565000
65000,13,4 stroke,Double Light,750000
32152,13,4 stroke,Double Light,675000
52658,11,4 stroke,Double Light,775000
50000,11,4 stroke,Double Light,625000
98965,29,2 stroke,Single Light,220000
89000,9,4 stroke,Double Light,1100000
33312,9,4 stroke,Double Light,875000
56700,12,4 stroke,Double Light,775000
65000,11,4 stroke,Double Light,760000
55500,13,4 stroke,Double Light,700000
